ID,language,macroarea,glottocode,ISO6393,Latitude,Longitude,level,category,subclassification,aes,med,medovertime,bib,classification,family
nort3220,North Nyanza,Africa,nort3220,NA,0.4178045833333333,33.36246766666667,family,Family,"((kook1242:1,ludi1247:1,luvu1238:1,sese1244:1)gand1255:1,((gwer1238:1,syan1242:1)east2912:1,(keny1278:1,(gabu1247:1,lamo1242:1,teng1265:1)soga1242:1)soga1244:1)sout3420:1,(sing1266:1)uncl1547:1)nort3220:1;",NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/west2841,Atlantic-Congo
tave1240,Taveta,Africa,tave1240,tvs,-3.41822,37.7061,language,Spoken_L1_Language,tave1240:1;,1,4,"['Johnston, Harry H. 1886. The Kilima-Njaro Expedition: A Record of Scientific Exploration in Eastern Equatorial Africa and a General Description of the Natural History, Languages, and Commerce of the Kilima-Njaro District. London: Kegan Paul, Trench and Co. xv+572pp.']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/pare1274,Atlantic-Congo
pare1277,Pareic,Africa,pare1277,NA,-4.454205,38.0921,family,Family,"(asut1235:1,(chak1245:1,chan1289:1)mbug1240:1)pare1277:1;",NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/pare1274,Atlantic-Congo
saba1282,Sabaki-Swahili,Africa,saba1282,NA,-5.2648472119137315,39.845863775780074,family,Family,"(ilwa1237:1,(kisa1262:1,nkoj1238:1,nsim1238:1,wibo1238:1)mwan1247:1,(chim1312:1,((itur1238:1,kata1266:1,kivu1238:1,lual1238:1)cong1236:1,cutc1238:1,(amuu1238:1,baju1245:1,fund1238:1,mato1251:1,mgao1238:1,mrim1238:1,mvit1238:1,mwin1241:1,pate1246:1,pemb1239:1,sham1281:1,siuu1238:1,ungu1238:1)swah1253:1)momb1256:1)swah1254:1)saba1282:1;",NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/coas1317,Atlantic-Congo
miji1240,Mijikenda-Pokomo-Comorian,Africa,miji1240,NA,-6.377618096999925,39.57406660200007,family,Family,"((mwal1237:1,ngaz1238:1,((maor1245:1,shin1266:1)maor1244:1,ndzw1235:1)shin1269:1)como1260:1,((chon1287:1,duru1249:1,(chwa1242:1,jiba1245:1,kamb1298:1,kaum1238:1,nucl1390:1,raba1248:1,ribe1238:1)giry1241:1)nort3232:1,(digo1243:1,sege1246:1)sout3204:1)miji1238:1,(gwan1243:1,kina1249:1,mala1474:1,nder1245:1,ndur1238:1,zuba1238:1)poko1261:1)miji1240:1;",NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/coas1317,Atlantic-Congo
kagu1239,Kagulu,Africa,kagu1239,kki,-6.38204,37.0534,language,Spoken_L1_Language,"(mang1389:1,tumb1248:1)kagu1239:1;",1,1,"['Petzell, Malin. 2008. The Kagulu language of Tanzania: grammar, text and vocabulary. (East African languages and dialects, 19.) Köln: Rüdiger Köppe Verlag. 234pp.', 'Petzell, Malin. 2007. The Kagulu language of Tanzania: grammar, texts and vocabulary. 19. University of Göteborg dissertation. (234pp.) (This is a rev. and ext. version of the PhD thesis ""A linguistic description of Kagulu"", defended at the University of Gothenburg 2007, 234pp.)', 'Last, Joseph T. 1886. Grammar of the Kagúru language, eastern equatorial Africa. London: Society for the Promotion of Christian Knowledge. 150pp.', 'Last, Joseph Thomas. 1883. A visit to the Masai people living beyond the borders of the Nguru country. Proceedings of the Royal Geographical Society and monthly record of geography 5(9). 517-543.', 'Last, Joseph Thomas. 1879. The tribes on the road to Mpwapwa. Church missionary intelligencer 4. 659-665.', 'Stanley, Henry Morton. 1878. Through the Dark continent: the sources of the Nile around the great lakes of equatorial Africa, and down the Livingstone river to the Atlantic Ocean. With ten maps and one hundred and fifty woodcuts edn. London: Sampson Low, Marston, Searle & Rivington. (2 vols).']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/ruvu1235,Atlantic-Congo
east2756,East Ruvu,Africa,east2756,NA,-6.628337777777777,38.10629444444445,family,Family,"((kami1256:1,(kutu1263:1,zara1247:1)kutu1267:1,kwer1261:1)cent2287:1,doee1238:1,lugu1238:1)east2756:1;",NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/ruvu1235,Atlantic-Congo
west2846,West Ruvu,Africa,west2846,NA,-6.3154775,36.87568166666667,family,Family,"((nyam1274:1,nyau1243:1)gogo1263:1,((bond1247:1,(koro1321:1,lush1257:1,mlal1234:1)sham1280:1)bond1249:1,(ngul1246:1,(mush1238:1,zigu1242:1)zigu1244:1)zigu1243:1)seut1234:1,((itum1246:1,kond1297:1,kwen1246:1,nkwi1238:1)saga1256:1,vidu1238:1)vidu1239:1)west2846:1;",NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/ruvu1235,Atlantic-Congo
mwam1244,Mwamba,Africa,mwam1244,NA,-9.71018,33.7763,dialect,Dialect,mwam1244:1;,NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/corr1234/nyak1264/nyak1260,Atlantic-Congo
kukw1245,Kukwe,Africa,kukw1245,NA,-9.71018,33.7763,dialect,Dialect,kukw1245:1;,NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/corr1234/nyak1264/nyak1260,Atlantic-Congo
ngon1268,Ngonde,Africa,ngon1268,NA,-9.71018,33.7763,dialect,Dialect,ngon1268:1;,NA,4,"['Sanderson, M. 1923. The Relationship System of the Wangonde and Wahenga Tribes. Journ. Roy. Anth. Inst. 53. 448-459.']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/corr1234/nyak1264/nyak1260,Atlantic-Congo
nyak1261,Nyakyusa,Africa,nyak1261,NA,-9.71018,33.7763,dialect,Dialect,nyak1261:1;,NA,4,"['Wilson, G. 1938. Land rights of individuals among the Nyakyusa. Rhodes-Livingstone papers 1. 1-52. Livingstone (Northern Rhodesia): Rhodes-Livingstone Inst.', 'Wilson, G. 1936. An introduction to Nyakyusa society. Bantu Studies 10(3). 253-291.']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/corr1234/nyak1264/nyak1260,Atlantic-Congo
sely1242,Selya,Africa,sely1242,NA,-9.71018,33.7763,dialect,Dialect,sely1242:1;,NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/corr1234/nyak1264/nyak1260,Atlantic-Congo
nkon1246,Nkonde,Africa,nkon1246,NA,-9.71018,33.7763,dialect,Dialect,nkon1246:1;,NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/corr1234/nyak1264/nyak1260,Atlantic-Congo
sukw1242,Sukwa,Africa,sukw1242,NA,-9.88948,33.6118,dialect,Dialect,sukw1242:1;,NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/corr1234/nyak1264/ndal1241,Atlantic-Congo
nyik1249,Nyika,Africa,nyik1249,NA,-8.945325,32.527249999999995,family,Family,"(((nyih1239:1,(wand1265:1)nyih1240:1)mboz1234:1,nyik1246:1)cent2285:1,nyik1247:1)nyik1249:1;",NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/corr1234/mboz1235/nyik1250,Atlantic-Congo
lamb1272,Lambya,Africa,lamb1272,lai,-9.49372,33.15852,language,Spoken_L1_Language,lamb1272:1;,2,2,"['Mtenje, Atikonda. 2016. A comparative analysis of the Phonology and Morpho-syntax of Cisukwa, Cindali and Cilambya. University of Cape Town dissertation. (xii+335pp.)', 'Busse, Joseph. 1939-1940. Lambya-Texte. Zeitschrift für Eingeborenen-Sprachen 30(4). 250-272.']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/corr1234/mboz1235/nyik1250,Atlantic-Congo
fipa1240,Fipaic,Africa,fipa1240,NA,-8.12756549772369,31.607849108179305,family,Family,"((kand1298:1,kwaa1264:1,kwaa1263:1,nkwa1238:1,ntil1238:1,peem1238:1,siiw1238:1,suku1262:1)fipa1238:1,((mamb1297:1,rung1256:1)mamb1296:1,(iwaa1242:1,tamb1252:1)nyam1275:1,rung1255:1,(sich1239:1)wand1264:1)malu1251:1)fipa1240:1;",NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/corr1234/mboz1235/mwik1240,Atlantic-Congo
bung1265,Bungu,Africa,bung1265,wun,-8.32587,32.8801,language,Spoken_L1_Language,bung1265:1;,1,3,"['Gray, Hazel & Steve Nicolle. 2022. Diagramming Grammatical and Lexical Aspect: The case of the Progressive, Anterior, and Resultative in Bungu (Bantu, F25). Studies in African Linguistics 51(1). 1-28.', 'Ruijter, Susann de. 2007. Zur Phonologie und Morphologie des Nomens im Bungu (Tanzania). Universität Leipzig MA thesis.', 'Labroussi, Catherine. 1999. Vowel systems and spirantization in southwest Tanzania. In Hombert, J.-M. and L. M. Hyman (eds.), Bantu historical linguistics: theoretical and empirical perspectives, 335-377. Stanford: CSLI (Center for the Study of Language and Information) Publications.', 'Finch, F.G. 1959. The story of the Wawungu by Mwene Karolo Ilonga II bin Sasawata [edited and translated from Swahili]. Tanganyika notes and records 52. 75-93.', 'Johnston, Harry Hamilton. 1897. British Central Africa: an attempt to give some account of a portion of the territories under British influence north of the Zambezi. 3rd edn. London: Methuen & Co. xix+544pp.', 'Last, Joseph Thomas. 1885. Polyglotta africana orientalis: a comparative collection of two hundred and fifty words and sentences in fourty-eight languages and dialects spoken south of the Equator, and additional words in nineteen languages. London: Society for Promoting Christian Knowledge (SPCK).']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/corr1234/mboz1235/mwik1240,Atlantic-Congo
pimb1238,Pimbwe,Africa,pimb1238,piw,-6.81358,31.4289,language,Spoken_L1_Language,pimb1238:1;,2,2,"['Weiss, Jonathan. 2020. A description of Pimbwe (Bantu, Tanzania): Phonology, grammar, and discourse. Trinity Western University MA thesis. (vi+119pp.)', 'Chomba, D.S. 1975. The verbal morphology of Pimbwe. University of Dar es Salaam MA thesis.', 'Guthrie, Malcolm. 1971. M.10 Fipa-Mambwe group: M.11 Pimbwe, M.13 Fipa, M.14 Rungu, M.15 Mambwe. In Comparative Bantu Gregg International, 56.', 'Greenway, P.J. 1947. A veterinary glossary of some tribal languages of Tanganyika territory. East African agricultural journal of Kenya, Tanganyika, Uganda and Zanzibar 13. 237–244.', 'Johnston, Harry Hamilton. 1919/22. Bantu group L (Tañganyika-Bañgweulu), language 45: Fipa and Kipimbwe. In A comparative study of the Bantu and semi-Bantu languages Clarendon Press.', 'Molitor, P.H. 1913. La musique chez les nègres du Tanganika. Anthropos 8. 714-735.']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/corr1234/mboz1235/mwik1240,Atlantic-Congo
safw1238,Safwa,Africa,safw1238,sbk,-8.54936,33.4766,language,Spoken_L1_Language,"(guru1263:1,mbwi1238:1,poro1252:1,song1301:1)safw1238:1;",1,2,"['Kootz-Kretschmer, Elise. 1969. Texte in der Sprache der Safwa und Nyixa. (Die Safwa : ein ostafrikanischer Volksstamm in seinem Leben und Denken, 3.) repr. d. Ausg. v. 1929 edn. Nendeln: Kraus Repr. xiv+142pp. (Zeitschrift für Eingeborenen-Sprachen / Beihefte. Zeitschrift für Eingeborenen-Sprachen / Beihefte ; 11).', 'Voorhoeve, Jan. 1967. A grammar of Safwa: preliminary draft based on previous research by J. van Sambeek, checked by C.K. Mwachusa. Leiden: African Studies Centre (ASC). 75pp.', 'Kootz-Kretschmer, Elise. 1933/34. Safwa-Texte in kleinen Erzählungen und Briefen. Zeitschrift für Eingeborenen-Sprachen 24. 161-201, 245-281.', 'Kootz-Kretschmer, Elise. 1931/32. Safwa- und Nyixa-Texte. Zeitschrift für Eingeborenen-Sprachen 22(4). 241-274.', 'Kootz-Kretschmer, Elise. 1929. Die Safwa: ein ostafrikanischer Volksstamm in seinem Lebenund Denken, 3: Texte in der Sprache der Safwa und Nyixa. Berlin: Verlag von Dietrich Reimer (Ernst Vohsen).', 'Kootz-Kretschmer, Elise. 1926. Die Safwa: ein ostafrikanischer Volksstamm in seinem Leben und Denken, 1: Das Leben der Safwa. (Zeitschrift für Eingeborenen-Sprachen / Beihefte.) Berlin: Verlag von Dietrich Reimer (Ernst Vohsen). 346pp. (Bd. 1. Das Leben der Safwa.--Bd. 2. Geistiger Besitz.--Bd. 3. Texte in der Sprache der Safwa und Nyixa.)', '[1907b]. 1912. Deutsch-Südwestafrika: amtlicher Ratgeber für Auswanderer. 4. Auflage, verändert edn. Berlin: Verlag von Dietrich Reimer.', '[1907b]. 1908. Deutsch-Südwestafrika: amtlicher Ratgeber für Auswanderer. 2. Auflage, verändert edn. Berlin: Verlag von Dietrich Reimer.', '[1907b]. 1907. Deutsch-Südwestafrika: amtlicher Ratgeber für Auswanderer. Berlin: Verlag von Dietrich Reimer.']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/corr1234/mboz1235/mbey1234,Atlantic-Congo
mali1279,Malila,Africa,mali1279,mgq,-9.16619,33.339,language,Spoken_L1_Language,mali1279:1;,1,3,"['Eaton, Helen. 2015. Malila Narrative Discourse. (SIL Language and Culture Documentation and Description, 27.) Dallas, Texas: SIL International. 91pp.', 'Kutsch Lojenga, Constance. 2009. Two types of vowel harmony in Malila, Bantu M.24, Lake Corridor, S.W. Tanzania. In Margarida Petter and Mendes, Ronald Beline (eds.), Proceedings of the special world congress of African linguistics (São Paulo, 2008): exploring the African language connection in the Americas, 109-127. São Paolo: Humanitas.', 'Nurse, Derek. 1988. The Diachronic Background to the Language Communities of Southwestern Tanzania. Sprache und Geschichte in Afrika 9. 15-115.']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/corr1234/mboz1235/mbey1234,Atlantic-Congo
nden1248,Ndengereko,Africa,nden1248,ndg,-7.54628,38.958,language,Spoken_L1_Language,nden1248:1;,3,0,"['Ström, Eva-Marie. 2013. The Ndengeleko language of Tanzania. Göteborgs Universitet dissertation. (302pp.)', 'Ström, Eva-Marie. 2006. Morphonological alternations in the noun class prefixes of Ndengereko. MISS: meddelanden från institutionen för svenska språket 56. 163-179.', 'Odden, David [Arnold]. 2003. Rufiji-Ruvuma (N10, P10-P20). In Nurse, Derek and Philippson, Gérard (eds.), The Bantu languages, 529-545. London & New York: Routledge.', 'Maho, Jouni Filip & Bonny Eva Sands. 2002-2004. The languages of Tanzania: a web links collection = Web appendix to The languages of Tanzania: a bibliography (Maho & Sands 2002). Ms.']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/rufi1235/rufi1236/matu1263,Atlantic-Congo
matu1259,Matumbi,Africa,matu1259,mgw,-8.53734,39.0409,language,Spoken_L1_Language,(kuch1248:1)matu1259:1;,1,0,"[""Odden, David. 1996. The Phonology and Morphology of Kimatuumbi. (The Phonology of the World's Languages, onology of the world's languages.) Oxford: Clarendon Press. xi+315pp."", 'Odden, David [Arnold]. 1990. Syntax, lexical rules and postlexical rules in Kimatuumbi. In Inkelas, Sharon and Zec, Draga (eds.), The phonology-syntax connection, 259-277. Chicago: Univ. of Chicago Press.', 'Krumm, Bernhard. 1912. Grundriß einer Grammatik des Kimatuumbi. Mittheilungen des Seminars für Orientalische Sprachen XV. 1-63.']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/rufi1235/rufi1236/matu1263,Atlantic-Congo
nind1242,Nindi,Africa,nind1242,nxi,-11.2569,36.3116,language,Spoken_L1_Language,nind1242:1;,3,4,"['Booth, John. 1905. Die Nachkommen der Sulukaffern (Wangoni) in Deutsch-Ostafrika. Globus LXXXVIII. 197-201, 222-226.', 'Behr, H. F. von. 1893. Die Völker zwischen Rufiyi und Rovuma. Mitt. von Forschungsreisenden und Gelehrten aus den deutschen Schutzgebieten: mit Benutzung amtlicher Quellen 6. 69-87.']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/rufi1235/rufi1236/unun9917,Atlantic-Congo
mpot1240,Mpoto,Africa,mpot1240,mpa,-11.13767,34.71269,language,Spoken_L1_Language,mpot1240:1;,1,2,"['Botne, Robert. 2019. Aspects of Chimpoto grammar. (LINCOM Studies in African Linguistics, 98.) München: LINCOM. 300pp.', 'Mwingira, Margaret P. & Robert Botne. 2018. Mpoto Fables and Folktales (Tanzania). (Verbal Art and Documentary Literature in African Languages, 38.) Cologne: Köppe. viii+121pp.', 'Johnston, Harry H. 1919, 1922. A Comparative Study of the Bantu and Semi-Bantu Languages. Oxford: Oxford University Press. 840pp. (""Bibliography of the Bantu and semi-Bantu languages"": v. 1. p. [785]-815).']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/rufi1235/rufi1236/mate1261,Atlantic-Congo
nden1251,Ndendeule-Ngindo,Africa,nden1251,NA,-10.100874999999998,36.996849999999995,family,Family,"(nden1249:1,ngin1244:1)nden1251:1;",NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/rufi1235/rufi1236/mate1261,Atlantic-Congo
mate1258,Matengo,Africa,mate1258,mgv,-11.554,35.0056,language,Spoken_L1_Language,mate1258:1;,1,0,"['Yoneda, Nobuko. 2000. A descriptive study of Matengo, a Bantu language of Tanzania, with focus on the verbal structure. Tokyo University of Foreign Studies dissertation. (ix+359pp.)', 'Ebner, Fr. Elzear P. 1957. Grammatik der kiMatengo-Sprache. 125pp.', 'Zimmer, Franz. 1947. Kimatengo grammatik und Wörterbuch. Ms. 11+173pp.', 'Häflinger, Johannes. 1909. Kimatengo-Wörterbuch. Berlin: Reimer. 131-214pp. (Separatum aus MSOS XII.3).']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/rufi1235/rufi1236/mate1261,Atlantic-Congo
yaoo1241,Yao,Africa,yaoo1241,yao,-13.6119,35.2387,language,Spoken_L1_Language,"(chik1249:1,maka1302:1,mang1390:1,mass1261:1,tund1256:1)yaoo1241:1;",1,0,"['Whiteley, Wilfred Howell. 1966. A study of Yao sentences. Oxford: London: Clarendon Press. xxvi+291pp. (Bibliography: p. 290-291).', 'Hetherwick, Alexander. 1889. Introductory handbook of the Yao language. London: Society for the Promotion of Christian Knowledge. xvi+281pp.', 'Salt, Henry. 1814. A voyage to Abyssinia and travels into the interior of that country, executed under the orders of the British government, in the years 1809 and 1810; in which are included, an account of the Portuguese settlements on the east coast of Africa, visited in the course of the voyage; and a concise narrative of late events in Arabia Felix; and some particulars respecting the aboriginal African tribes, extending from Mosambique to the borders of Egypt; together with vocabularies of their respective languages. London: William Bulmer & Co.; Francis, Charles & John Rivington.']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/rufi1235/ruvu1234/yaoi1234,Atlantic-Congo
mwer1248,Mwera (Chimwera),Africa,mwer1248,mwe,-9.75639,38.8762,language,Spoken_L1_Language,mwer1248:1;,1,1,"['Harries, Lyndon. 1950. A Grammar of Mwera. (Bantu Grammatical Archives, 1.) Johannesburg: Witwatersrand University Press. x+127pp.', 'Sowa, R. von. 1896. Skizze der Grammatik des Ki-Mwera in Deutsch-Ostafrika. Zeitschrift für afrikanische und oceanische Sprachen II. 197-204.', ""Steere, Edward. 1876. A walk to the Nyassa country. Zanzibar: Universities' Mission Press.""]",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/rufi1235/ruvu1234/yaoi1234,Atlantic-Congo
mach1265,Machinga,Africa,mach1265,mvw,-9.37101,39.4268,language,Spoken_L1_Language,mach1265:1;,1,2,"['Steere, Edward. 1876. Collections for a handbook of the Makonde language. Zanzibar: UMCA. 71pp.', 'Dixon, J.W. 1874. Mikindani Bay, east coast of Africa. Nautical magazine: a magazine for those interested in ships and the sea 43. 840-841.']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/rufi1235/ruvu1234/unun9916,Atlantic-Congo
mako1251,Makonde,Africa,mako1251,kde,-10.9906,39.5133,language,Spoken_L1_Language,"(mara1389:1,mata1313:1,mavi1238:1,vado1243:1,vama1242:1,vamw1242:1,vamw1241:1)mako1251:1;",1,0,"['Liphola, Marcelino Marta. 2001. Aspects of Phonology and Morphology of Shimakonde. Ohio State University dissertation. (xx+453pp.)', 'Mpalume, Estêvão Jaime & Marcos Agostinho Mandumbwe. 1991. Nashilangola wa shitangodi sha Shimakonde / Guia da língua makonde. Cabo Delgado: Núcleo da Associação dos Escritores Moçambiquanos de Cabo Delgado. 213pp.', 'Johnson, Frederick. 1922, 1923. Notes on Kimakonde. Bulletin of the School of Oriental and African Studies 2, 3(3, 1). 417-466, 1-32.', 'Lorenz, A. 1914. Entwurf einer Kimakonde-Grammatik. Mittheilungen des Seminars für Orientalische Sprachen XVII. 46-117.', ""Nippgen, J. 1910. Notes sur quelques croyances, superstitions, coutumes religieuses, etc., des nègres de l'Afrique orientale. Revue des traditions populaires: recueil mensuel de mythologie, littérature orale, ethnographie traditionnelle et art populaire 25. 31-37."", 'Rankin, Daniel J. 1886. Arab tales translated from the Swahili language into the Túgulu dialect of the Mákua language: together with comparative vocabularies of five dialects of the Mákua language. London: Society for Promoting Christian Knowledge (SPCK).', 'Maples, Chauncy. 1880. Mawiha vocabulary.', 'Livingstone, David. 1874. Unpublished Mawiha vocabulary.']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/rufi1235/ruvu1234/mako1254,Atlantic-Congo
makw1236,Makwe,Africa,makw1236,ymk,-10.4673,40.0274,language,Spoken_L1_Language,"(coas1292:1,inte1257:1)makw1236:1;",2,0,"['Devos, Maud. 2007. A grammar of Makwe. (LINCOM Studies in African linguistics, 71.) München: Lincom Europa. xii+508pp.', 'Devos, Maud. 2004. A Grammar of Makwe. 71. Rijksuniversiteit te Leiden dissertation. (xii+500pp.) (Includes bibliographical references (p. [511]-512), xii+500pp.)', 'Schadeberg, Thilo C. 1995. Swahili und die Sprachen von Mosambik. Afrika Asien Brasilien Portugal (Zeitschrift zur portugiesischsprachigen Welt) 1. 30-40.', ""Dieterich, [?]. 1919. Der Norden von Portuguesisch-Ostafrika: Beitrag zur Kenntnis des nördlichen Mosambik. Teil 2: die Unterlagen der Routenkarten. Petermanns geographische Mitt. (Dr A. Petermanns Mitt. aus Justus Perthes' Geographischer Anstalt) 65.""]",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/rufi1235/ruvu1234/mako1254,Atlantic-Congo
bekw1242,Bekwil,Africa,bekw1242,bkw,1.71801,14.6527,language,Spoken_L1_Language,(esel1238:1)bekw1242:1;,2,2,"['Cheucle, Marion. 2008. Vers une description de la langue bekwel (A85b): approche synchronique, approche diachronique. Université Lumière Lyon 2 MA thesis. (214pp.)', ""Jefferson, Gail. 1984. Notes on some orderlinesses of overlap onset. In D'Urso, Valentina and Leonardi, Paolo (eds.), Discourse Analysis and Natural Rhetoric, 11–38. Padua: Cleup."", 'Périquet, Louis. 1915. Linguistique. (Rapport général sur la mission de délimitation Afrique-Équatoriale Française-Cameroun (1912-1913-1914), III.) Paris: Imprimérie Nationale. 106pp.']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/maka1327/maka1323/mpoi1234,Atlantic-Congo
mpon1254,Mpongmpong,Africa,mpon1254,mgg,3.14015,14.866,language,Spoken_L1_Language,"(bage1238:1,kuna1267:1,mbob1238:1,menz1238:1,mpom1238:1)mpon1254:1;",1,2,"['Djiafeua, Prosper. 1989. Esquisse phonologique du Mpumpun. University of Yaoundé MA thesis. (iv+129pp.)', 'Koch, Carl W. 1913. Die Stämme des Bezirks Molundu in sprachlicher, geschichtlicher und völkerkundlicher Beziehung. Baessler Archiv: Beiträge zur Völkerkunde III. 257-312.']",True,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/maka1327/maka1323/mpoi1234,Atlantic-Congo
njem1234,Njemic,Africa,njem1234,NA,2.7820799999999997,13.82951,family,Family,"((badw1238:1,nzim1239:1)koon1245:1,njye1238:1)njem1234:1;",NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/maka1327/maka1323/mpoi1234,Atlantic-Congo
mpie1239,Mpiemo-Ukhwejo,Africa,mpie1239,NA,3.18363,15.8958,family,Family,"((bidj1246:1,jaso1238:1,mpye1238:1)mpie1238:1,(bika1250:1,kams1242:1,nucl1408:1,piig1238:1)ukhw1241:1)mpie1239:1;",NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/maka1327/maka1323/mpoi1234,Atlantic-Congo
mvum1239,Mvumboic,Africa,mvum1239,NA,1.1712049999999998,11.056155499999996,family,Family,"((gyel1242:1,(mabi1238:1,mvum1238:1,nucl1406:1)kwas1243:1)kwas1245:1,shiw1234:1)mvum1239:1;",NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/maka1327/maka1323/west2967,Atlantic-Congo
maka1324,Makaaic,Africa,maka1324,NA,4.017495,12.9809375,family,Family,"(((bese1242:1,nucl1407:1)byep1241:1,(bebe1249:1,mbwa1238:1,seku1238:1)maka1304:1)nort3375:1,((bike1242:1,bike1241:1,koln1238:1,kols1242:1)kolc1235:1,(emva1238:1,mela1253:1)soca1235:1)sout3352:1)maka1324:1;",NA,NA,NA,NA,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/maka1327/maka1323/west2967,Atlantic-Congo
